Source,Destination,Distance (km)
URC,LHW,1594.3441714830503
URC,PVG,3312.2698939082966
URC,SHA,3272.302788191817
URC,XIY,2105.230272825541
UYN,NAY,607.5620733892289
UYN,XIY,441.4865985626296
VTE,KMG,791.9054671457957
VTE,NNG,778.3265687499835
WLG,MEL,2589.4635269436235
WLG,SYD,2227.6900783295873
WNZ,CAN,908.3454751735452
WNZ,CJU,823.3478237676213
WNZ,CKG,1398.002794754886
WNZ,HKG,935.5708550657756
WNZ,KMG,1808.853291091867
WNZ,NAY,1382.3025200590644
WNZ,PEK,1408.5352860501146
WNZ,PVG,370.92966242850736
WNZ,SHA,368.33877513092807
WNZ,TAO,929.9979998960484
WNZ,WUH,718.585219561841
WNZ,XIY,1359.675077668475
WUA,HET,441.8504446924213
WUA,NAY,818.9057340458643
WUH,AQG,272.69063847644065
WUH,CAN,826.7857025002769
WUH,CIH,615.7466694429762
WUH,CTU,981.1806715093188
WUH,ENH,455.1543058802717
WUH,HGH,599.5606317710115
WUH,ICN,1348.194423721601
WUH,KHH,1097.2405626756117
WUH,KHN,268.6247721962743
WUH,KMG,1274.3435987457135
WUH,LHW,1167.889753134645
WUH,LYG,606.551095983326
WUH,LZH,871.7763838006704
WUH,NGB,704.3360694351155
WUH,NNG,1088.4979407839191
WUH,PEK,1055.7747677693294
WUH,PVG,725.326425160299
WUH,SHA,680.8929999661437
WUH,SIN,3445.2194943727213
WUH,SYX,1469.6301039681914
WUH,SZX,906.4827238512352
WUH,TAO,835.246131153318
WUH,TPE,937.0325251392574
WUH,TSN,970.3382002962896
WUH,TYN,787.7180141257348
WUH,WNZ,718.585219561841
WUH,XFN,236.96016578063714
WUH,XIY,653.301216008808
WUH,XMN,793.828564398117
WUH,YCU,565.5523761869798
WUH,ZYI,784.4045481183864
WUS,SHA,505.2944137603633
WUX,CAN,1142.3865756560222
WUX,CKG,1333.2201914222167
WUX,CSX,786.1987253710078
WUX,CTU,1572.1620467373673
WUX,HKG,1207.799719992833
WUX,PEK,1015.409741426245
WUX,SIN,3770.401709487678
WUX,SZX,1182.0751306276948
WUX,TAO,530.6132924916326
WUX,TPE,717.8260663730082
WUX,XIY,1136.9171516492788
WUX,XMN,805.1062047669691
WXN,PVG,1274.6808344421777
XFN,NAY,925.0076354511699
XFN,WUH,236.96016578063714
XIC,KMG,329.47999156934634
XIL,HET,481.2454623798418
XIL,NAY,460.8845672970202
XIY,CAN,1306.0099789547617
XIY,CGQ,1798.3693019295515
XIY,CKG,562.0029409151975
XIY,CSX,814.825608746182
XIY,CTU,622.7660519319485
XIY,CZX,1063.3345150450023
XIY,DLC,1244.232769770583
XIY,DNH,1385.0181071937434
XIY,DSN,569.3254469693264
XIY,DYG,615.3499070566133
XIY,ENY,254.0737654230767
XIY,FOC,1410.8998118914028
XIY,GOQ,1282.7815740567241
XIY,HET,761.6113175025654
XIY,HFE,849.0333913220467
XIY,HGH,1192.5089231818224
XIY,HKG,1440.4899732354208
XIY,HRB,1932.4884995411965
XIY,ICN,1625.4612399233129
XIY,JGN,1100.2562386940326
XIY,JGS,1019.331131083512
XIY,JZH,501.5431474992021
XIY,KHG,2944.7548290199993
XIY,KHN,917.6431084501705
XIY,KMG,1180.7543194114035
XIY,KWE,898.9822837522016
XIY,KWL,1033.6678050188182
XIY,LHW,518.370000019096
XIY,LJG,1186.081773158797
XIY,LXA,1776.3068843562012
XIY,NGB,1301.0704528789738
XIY,NKG,988.1357534999469
XIY,NNG,1317.6255227048503
XIY,PEK,933.540731823583
XIY,PVG,1273.0826047789851
XIY,SHA,1229.135483535837
XIY,SHE,1514.6229573363107
XIY,SJW,681.6998865901094
XIY,SZX,1402.2873993640076
XIY,TAO,1072.4901186417776
XIY,TNA,809.992000239969
XIY,TPE,1590.2868688215121
XIY,TYN,505.77246344875
XIY,URC,2105.230272825541
XIY,UYN,441.4865985626296
XIY,WNZ,1359.675077668475
XIY,WUH,653.301216008808
XIY,WUX,1136.9171516492788
XIY,XMN,1425.3290145384908
XIY,XNN,649.8016015044764
XIY,YNZ,1061.909020785511
XIY,YZY,867.7893824208467
XMN,CAN,507.0566095367031
XMN,CZX,835.8969226020662
XMN,HFE,808.699982550547
XMN,HGH,671.8880977110466
XMN,KMG,1534.3372232268882
XMN,NAY,1702.2722450243186
XMN,NGB,673.5386748873843
XMN,NKG,803.6022374820944
XMN,PVG,817.8742603432172
XMN,SHA,804.1439647011954
XMN,WUH,793.828564398117
XMN,WUX,805.1062047669691
XMN,XIY,1425.3290145384908
XNN,CGO,1090.0380098457474
XNN,CKG,869.4984324945889
XNN,CTU,684.5764467712169
XNN,GOQ,648.9570678224327
XNN,PEK,1327.1698215411623
XNN,PVG,1916.7629200015888
XNN,XIY,649.8016015044764
XNN,YUS,614.6640160615648
XUZ,SHA,475.91826379266587
XUZ,TPE,1059.8851519567952
YBP,KMG,441.3332226351993
YBP,PVG,1681.0633537325964
YCU,NKG,817.4625740159797
YCU,PVG,1095.359403537128
YCU,TYN,325.4975545147751
YCU,WUH,565.5523761869798
YIH,SHA,942.9941273611965
YNJ,PVG,1469.7710783846655
YNJ,TAO,1069.5802042908258
YNT,HKG,1824.145133814169
YNT,HRB,999.8782546601545
YNT,ICN,448.4486329472772
YNT,KIX,1290.9288507449135
YNT,PEK,510.8238121385679
YNT,PVG,697.0248658174299
YNT,SHA,689.8388052335691
YNZ,CSX,884.8992431963787
YNZ,HKG,1381.2429173758203
YNZ,SHA,269.63887604655554
YNZ,TPE,933.6139558399445
YNZ,XIY,1061.909020785511
YUS,XNN,614.6640160615648
YVR,PVG,9016.081396504245
YZY,XIY,867.7893824208467
ZAT,CKG,387.7758411226849
ZAT,KMG,260.6198529823884
ZHA,NAY,2142.60090351117
ZHA,PVG,1586.5841287389997
ZQZ,SJW,274.0357775154111
ZUH,PVG,1316.060217679483
ZUH,SHA,1291.6481702292976
ZYI,NKG,1234.6363696557225
ZYI,WUH,784.4045481183864
HNL,JHM,135.72391625718848
HNL,MKK,87.84382643023966
HNL,OGG,161.9481778262564
HNM,OGG,44.71875403802134
JHM,HNL,135.72391625718848
JHM,KOA,151.01520449115404
KOA,JHM,151.01520449115404
KOA,OGG,135.05075567297777
LNY,MKK,43.528063351004846
LNY,OGG,55.5816791834851
MKK,HNL,87.84382643023966
MKK,OGG,74.68501712753523
MUE,OGG,127.5054815463503
OGG,HNL,161.9481778262564
OGG,HNM,44.71875403802134
OGG,KOA,135.05075567297777
OGG,LNY,55.5816791834851
OGG,MKK,74.68501712753523
OGG,MUE,127.5054815463503
BZE,SPR,54.87828012790376
SPR,BZE,54.87828012790376
AUA,JBQ,675.0829812392981
JBQ,AUA,675.0829812392981
JBQ,PAP,243.15101910982497
PAP,JBQ,243.15101910982497
AKL,VLI,2238.5800273177683
AUY,TAH,105.21246896343531
AWD,FTA,73.24141689869748
AWD,TAH,46.52767167922544
BNE,SON,1965.3599135255931
BNE,VLI,1893.8296414545161
CCV,LNB,43.45134243015945
CCV,NUS,59.53237090229314
CCV,ULB,40.88510831927442
DLY,IPA,31.25072256280433
DLY,VLI,139.03587276715055
EAE,VLI,67.7617830711144
FTA,AWD,73.24141689869748
FTA,TAH,105.88379755557123
HIR,VLI,1281.5410395672216
IPA,DLY,31.25072256280433
IPA,TAH,66.86460811651042
IPA,VLI,164.00898715304544
LNB,CCV,43.45134243015945
LNB,VLI,125.16822147146911
LNE,LOD,65.9115362778437
LNE,SON,109.5188854111549
LNE,VLI,204.50613209422656
LOD,LNE,65.9115362778437
LOD,SON,83.05766596887275
LPM,NUS,62.35707698906214
LPM,VLI,147.22885037696383
MTV,SLH,27.993294769656544
MTV,TOH,122.05596678407021
MTV,ZGU,62.85527248746741
MWF,SON,108.27840545621295
NOU,VLI,527.9880282611632
NUS,CCV,59.53237090229314
NUS,LPM,62.35707698906214
NUS,SON,66.7738331274944
NUS,SWJ,45.491016843192334
NUS,VLI,204.92248342612953
PBJ,ULB,13.032152527200793
PBJ,VLI,140.29906611215793
SLH,MTV,27.993294769656544
SLH,SON,186.9739162234785
SLH,TOH,113.27905719551966
SON,BNE,1965.3599135255931
SON,LNE,109.5188854111549
SON,LOD,83.05766596887275
SON,MWF,108.27840545621295
SON,NUS,66.7738331274944
SON,SLH,186.9739162234785
SON,SSR,99.94180150566783
SON,VLI,270.6862382367533
SON,WLH,51.5257941134631
SON,ZGU,148.4332793565728
SSR,SON,99.94180150566783
SWJ,NUS,45.491016843192334
SWJ,VLI,163.68993844366048
SYD,VLI,2483.932542753466
TAH,AUY,105.21246896343531
TAH,AWD,46.52767167922544
TAH,FTA,105.88379755557123
TAH,IPA,66.86460811651042
TAH,VLI,217.24338255189235
TGH,VLI,93.15368028230714
TOH,MTV,122.05596678407021
TOH,SLH,113.27905719551966
TOH,ZGU,142.4779596809086
ULB,CCV,40.88510831927442
ULB,PBJ,13.032152527200793
ULB,VLI,152.30592457389818
VLI,AKL,2238.5800273177683
VLI,BNE,1893.8296414545161
VLI,CCV,164.95341465482124
VLI,DLY,139.03587276715055
VLI,EAE,67.7617830711144
VLI,HIR,1281.5410395672216
VLI,IPA,164.00898715304544
VLI,LNB,125.16822147146911
VLI,LNE,204.50613209422656
VLI,LPM,147.22885037696383
VLI,NOU,527.9880282611632
VLI,NUS,204.92248342612953
VLI,PBJ,140.29906611215793
VLI,SON,270.6862382367533
VLI,SWJ,163.68993844366048
VLI,SYD,2483.932542753466
VLI,TAH,217.24338255189235
VLI,TGH,93.15368028230714
VLI,VLS,101.5729383750883
VLS,VLI,101.5729383750883
WLH,SON,51.5257941134631
ZGU,MTV,62.85527248746741
ZGU,SON,148.4332793565728
ZGU,TOH,142.4779596809086
AKJ,HND,931.0515530268742
AKJ,NGO,1092.99815606557
AKJ,TPE,2823.2134787341747
AKL,NRT,8836.318573256256
ATL,IAD,859.0311610793251
ATL,ORD,976.3278291656198
AUH,NRT,8088.434033731643
AUH,PEK,5954.874637086611
AXT,CTS,372.30447249775176
AXT,HND,453.46953723500917
AXT,ITM,683.6955080464722
AXT,NGO,609.1026737577372
BKK,BOM,3030.5837101258458
BKK,CEI,703.3573400896196
BKK,CNX,596.7081267163252
BKK,HKT,673.5405578080733
BKK,HND,4589.391506595191
BKK,KIX,4160.626783107974
BKK,NGO,4310.432380584687
BKK,NRT,4648.996248750031
BOM,BKK,3030.5837101258458
BOM,NRT,6786.190940336886
CAN,NRT,2944.4278124972384
CDG,HND,9706.82729602366
CDG,NRT,9709.928909737657
CEI,BKK,703.3573400896196
CGK,HND,5783.973762934264
CGK,KIX,5416.749101933837
CGK,NRT,5838.929558379045
CJU,FUK,366.86708841068923
CKG,PVG,1461.2107347843464
CTS,AXT,372.30447249775176
CTS,FKS,626.1455983388684
CTS,FUK,1415.0473634406803
CTS,GUM,3270.7101592474505
CTS,HIJ,1198.9675877665775
CTS,HKD,132.72810222521895
CTS,HND,819.8255846180674
CTS,ITM,1040.0237081202745
CTS,KIJ,578.3801693372748
CTS,KIX,1083.4466478195327
CTS,KMQ,841.3032653820027
CTS,KUH,205.81668523908218
CTS,MMB,234.69588399727556
CTS,NGO,976.3850745830999
CTS,NRT,787.5669744549518
CTS,OKA,2241.707439609121
CTS,OKJ,1119.8740090821289
CTS,PEK,2106.621766295313
CTS,SDJ,519.5904999162613
CTS,SHB,279.58950309603006
CTS,TOY,782.3727817441044
CTS,TPE,2712.303351078383
CTS,UKB,1064.4563242586069
CTS,WKJ,292.4611305661327
CTU,NRT,3420.2427953074643
CTU,PEK,1556.0636495367114
CTU,PVG,1703.886492923019
DEL,NRT,5908.837559023378
DEN,NRT,9292.769302665281
DLC,FUK,997.201268498487
DLC,HIJ,1131.5299447941234
DLC,KIX,1320.2584783570526
DLC,NRT,1699.92055278586
DLC,PEK,442.54572704468507
DLC,TSN,362.50341345542677
DOH,KIX,7905.069809707355
DOH,NRT,8297.671855150187
DPS,HND,5561.090460168533
DPS,KIX,5245.973899549623
DPS,NRT,5610.6009030202995
DUS,NRT,9331.016751004669
EWR,NRT,10810.081410709996
EWR,YVR,3899.164219243417
FKS,CTS,626.1455983388684
FKS,ITM,524.7077383467877
FOC,KIX,1767.1684953980346
FOC,SZX,697.0585014063018
FRA,HND,9360.82836504941
FRA,KIX,9261.334213740138
FRA,NGO,9293.490556927714
FUJ,FUK,182.09016200111176
FUJ,NGS,104.81905434975087
FUK,CJU,366.86708841068923
FUK,CTS,1415.0473634406803
FUK,DLC,997.201268498487
FUK,FUJ,182.09016200111176
FUK,GUM,2664.3491706101454
FUK,HND,881.3353131321173
FUK,ICN,563.3190334057522
FUK,ISG,1186.1214136227013
FUK,ITM,477.6553662726914
FUK,KIJ,920.2168388921976
FUK,KIX,451.5562667571673
FUK,KMI,211.68977949143698
FUK,KMQ,625.8502091272629
FUK,NGO,600.9758186683844
FUK,NRT,939.7739567020809
FUK,OKA,864.9715320515633
FUK,SDJ,1069.5156635968876
FUK,SIN,4520.709022240954
FUK,TPE,1300.10384671108
FUK,TSJ,129.29483829015453
GMP,HND,1180.4147603404535
GMP,KIX,835.954122545879
GUM,CTS,3270.7101592474505
GUM,FUK,2664.3491706101454
GUM,KIX,2519.6329495839123
GUM,NGO,2508.7488507039347
GUM,NRT,2516.5316527635428
GUM,OKJ,2608.6524923607044
GUM,SDJ,2768.2923474739846
HAC,HND,271.01565598520546
HAN,HND,3660.648513476065
HGH,KIX,1466.032935768098
HGH,NRT,1955.6268021163928
HIJ,CTS,1198.9675877665775
HIJ,DLC,1131.5299447941234
HIJ,HND,637.042022456169
HIJ,ICN,672.5860515618014
HIJ,NRT,694.9863537257193
HIJ,OKA,1046.3352960487273
HIJ,SDJ,826.2653543860299
HKD,CTS,132.72810222521895
HKD,HND,697.2546239267198
HKD,KIX,950.7200339219942
HKD,NGO,844.409131446479
HKD,TPE,2585.732516483635
HKG,HND,2902.5196990007094
HKG,KIX,2475.6315455874706
HKG,NGO,2624.7482802456634
HKG,NRT,2962.1467374899676
HND,AKJ,931.0515530268742
HND,AXT,453.46953723500917
HND,BKK,4589.391506595191
HND,CDG,9706.82729602366
HND,CGK,5783.973762934264
HND,CTS,819.8255846180674
HND,DPS,5561.090460168533
HND,FRA,9360.82836504941
HND,FUK,881.3353131321173
HND,GMP,1180.4147603404535
HND,HAC,271.01565598520546
HND,HAN,3660.648513476065
HND,HIJ,637.042022456169
HND,HKD,697.2546239267198
HND,HKG,2902.5196990007094
HND,HNL,6191.746209483825
HND,HSG,909.7418475678263
HND,ICN,1209.0790512017866
HND,ISG,1939.1486918169105
HND,ITM,403.74225414474876
HND,IWJ,733.041979484475
HND,IWK,705.8114473246085
HND,KCZ,602.3490797182244
HND,KIX,431.6856033408392
HND,KKJ,821.3538137107506
HND,KMI,871.7576724909367
HND,KMJ,874.194468236517
HND,KMQ,317.63290731349264
HND,KOJ,935.7982700759541
HND,KUH,914.8533962700158
HND,LAX,8812.394810677895
HND,LHR,9591.485021726336
HND,MBE,1020.7312171906127
HND,MMB,998.706353665105
HND,MNL,2995.8553977004854
HND,MUC,9358.61778737181
HND,MYJ,674.9598828645832
HND,NGS,952.6212428440602
HND,NTQ,317.84316518564907
HND,OBO,851.5221825717084
HND,OIM,93.7759519634538
HND,OIT,771.838012993122
HND,OKA,1554.3438424008255
HND,OKJ,545.7840524239376
HND,ONJ,518.4974818141138
HND,PEK,2092.2002244742403
HND,SHA,1776.7054647900393
HND,SHB,996.211043945131
HND,SIN,5299.770363979499
HND,SYO,362.4848318284141
HND,TAK,546.3144765889957
HND,TKS,497.7007871021639
HND,TOY,262.8224789247537
HND,TSA,2096.786152089864
HND,TTJ,507.79552771612043
HND,UBJ,797.1432545094308
HND,UKB,426.8934876028077
HND,WKJ,1108.6335844385608
HND,YGJ,592.1643215636356
HND,YVR,7558.65988698384
HNL,HND,6191.746209483825
HNL,NRT,6135.903309813371
HSG,HND,909.7418475678263
IAD,ATL,859.0311610793251
IAD,NRT,10844.581399543003
IAH,NRT,10669.347966410316
ICN,FUK,563.3190334057522
ICN,HIJ,672.5860515618014
ICN,HND,1209.0790512017866
ICN,KIX,860.2968606458843
ICN,KMI,771.4134170560873
ICN,KMJ,652.1703114330232
ICN,MYJ,694.5796378221938
ICN,NGO,973.1496110768027
ICN,NRT,1256.849280545832
ICN,OKA,1258.5717370967707
ICN,SDJ,1271.820205305641
ICN,TAK,771.640599863648
ICN,TOY,956.5894134262709
ICN,YGJ,645.0343719984764
IKI,NGS,93.2981484396667
ISG,FUK,1186.1214136227013
ISG,HND,1939.1486918169105
ISG,KIX,1540.3390483769858
ISG,MMY,114.53079646622737
ISG,NGO,1678.5742654305393
ISG,OKA,396.12572407021787
IST,KIX,8744.365238748309
IST,NRT,8979.102309858928
ITM,AXT,683.6955080464722
ITM,CTS,1040.0237081202745
ITM,FKS,524.7077383467877
ITM,FUK,477.6553662726914
ITM,HND,403.74225414474876
ITM,KCZ,213.2585440329762
ITM,KIJ,482.62818260201493
ITM,KMI,491.76787783190656
ITM,KMJ,475.54420921864903
ITM,KOJ,549.721054991053
ITM,MYJ,273.11855551776205
ITM,NGS,550.7057273627909
ITM,NRT,462.12074325369485
ITM,OIT,370.27749560333746
ITM,OKA,1211.3433744718059
ITM,SDJ,615.5792873927188
IWJ,HND,733.041979484475
IWK,HND,705.8114473246085
JFK,NRT,10830.45906786952
KCZ,HND,602.3490797182244
KCZ,ITM,213.2585440329762
KHH,NRT,2427.535868342015
KIJ,CTS,578.3801693372748
KIJ,FUK,920.2168388921976
KIJ,ITM,482.62818260201493
KIJ,NGO,401.9430735757759
KIJ,NRT,268.3783890281519
KIJ,OKA,1693.7726304045186
KIX,BKK,4160.626783107974
KIX,CGK,5416.749101933837
KIX,CTS,1083.4466478195327
KIX,DLC,1320.2584783570526
KIX,DOH,7905.069809707355
KIX,DPS,5245.973899549623
KIX,FOC,1767.1684953980346
KIX,FRA,9261.334213740138
KIX,FUK,451.5562667571673
KIX,GMP,835.954122545879
KIX,GUM,2519.6329495839123
KIX,HGH,1466.032935768098
KIX,HKD,950.7200339219942
KIX,HKG,2475.6315455874706
KIX,HND,431.6856033408392
KIX,ICN,860.2968606458843
KIX,ISG,1540.3390483769858
KIX,IST,8744.365238748309
KIX,MFM,2512.7765635490773
KIX,NRT,490.8052808361855
KIX,OKA,1169.4826077585308
KIX,PEK,1762.7959641874384
KIX,PVG,1307.112791942178
KIX,SFO,8692.066422383374
KIX,SIN,4902.152113669869
KIX,TAO,1362.688133911869
KIX,TNA,1648.7811146562951
KIX,TPE,1702.9337846319083
KIX,WUX,1418.7048880935497
KKJ,HND,821.3538137107506
KMI,FUK,211.68977949143698
KMI,HND,871.7576724909367
KMI,ICN,771.4134170560873
KMI,ITM,491.76787783190656
KMI,NGO,597.576191472698
KMI,OKA,731.8243570456267
KMJ,HND,874.194468236517
KMJ,ICN,652.1703114330232
KMJ,ITM,475.54420921864903
KMJ,NGO,593.5287098683481
KMJ,OKA,800.989229892733
KMQ,CTS,841.3032653820027
KMQ,FUK,625.8502091272629
KMQ,HND,317.63290731349264
KMQ,NRT,364.349739608061
KMQ,SDJ,443.69814794271576
KMQ,TPE,1915.5729296389811
KOJ,HND,935.7982700759541
KOJ,ITM,549.721054991053
KOJ,NGO,659.4149782644332
KOJ,OKA,691.355757007072
KUH,CTS,205.81668523908218
KUH,HND,914.8533962700158
LAX,HND,8812.394810677895
LAX,NRT,8753.815109999305
LHR,HND,9591.485021726336
LHR,LIS,1563.9306140569583
LHR,NRT,9591.523647952015
LHR,WAW,1469.6046805608325
LIS,LHR,1563.9306140569583
MBE,HND,1020.7312171906127
MFM,KIX,2512.7765635490773
MFM,NRT,2999.433117921992
MMB,CTS,234.69588399727556
MMB,HND,998.706353665105
MMB,NGO,1184.8658175542057
MMY,ISG,114.53079646622737
MMY,OKA,283.4856216059956
MNL,HND,2995.8553977004854
MNL,NRT,3050.791295791613
MSY,ORD,1349.2498778486824
MUC,HND,9358.61778737181
MYJ,HND,674.9598828645832
MYJ,ICN,694.5796378221938
MYJ,ITM,273.11855551776205
MYJ,NGO,393.90473889579266
MYJ,OKA,977.8274423086523
NGO,AKJ,1092.99815606557
NGO,AXT,609.1026737577372
NGO,BKK,4310.432380584687
NGO,CTS,976.3850745830999
NGO,FRA,9293.490556927714
NGO,FUK,600.9758186683844
NGO,GUM,2508.7488507039347
NGO,HKD,844.409131446479
NGO,HKG,2624.7482802456634
NGO,ICN,973.1496110768027
NGO,ISG,1678.5742654305393
NGO,KIJ,401.9430735757759
NGO,KMI,597.576191472698
NGO,KMJ,593.5287098683481
NGO,KOJ,659.4149782644332
NGO,MMB,1184.8658175542057
NGO,MYJ,393.90473889579266
NGO,NGS,671.5396138561259
NGO,NRT,340.17542539932214
NGO,OIT,490.75638386733266
NGO,OKA,1301.537299935678
NGO,PEK,1871.6537786843624
NGO,PVG,1456.8687598778026
NGO,SDJ,517.7889090298019
NGO,SIN,5041.275951412977
NGS,FUJ,104.81905434975087
NGS,HND,952.6212428440602
NGS,IKI,93.2981484396667
NGS,ITM,550.7057273627909
NGS,NGO,671.5396138561259
NGS,OKA,778.8129677782598
NGS,TSJ,161.4127347924009
NRT,AKL,8836.318573256256
NRT,AUH,8088.434033731643
NRT,BKK,4648.996248750031
NRT,BOM,6786.190940336886
NRT,CAN,2944.4278124972384
NRT,CDG,9709.928909737657
NRT,CGK,5838.929558379045
NRT,CTS,787.5669744549518
NRT,CTU,3420.2427953074643
NRT,DEL,5908.837559023378
NRT,DEN,9292.769302665281
NRT,DLC,1699.92055278586
NRT,DOH,8297.671855150187
NRT,DPS,5610.6009030202995
NRT,DUS,9331.016751004669
NRT,EWR,10810.081410709996
NRT,FUK,939.7739567020809
NRT,GUM,2516.5316527635428
NRT,HGH,1955.6268021163928
NRT,HIJ,694.9863537257193
NRT,HKG,2962.1467374899676
NRT,HNL,6135.903309813371
NRT,IAD,10844.581399543003
NRT,IAH,10669.347966410316
NRT,ICN,1256.849280545832
NRT,IST,8979.102309858928
NRT,ITM,462.12074325369485
NRT,JFK,10830.45906786952
NRT,KHH,2427.535868342015
NRT,KIJ,268.3783890281519
NRT,KIX,490.8052808361855
NRT,KMQ,364.349739608061
NRT,LAX,8753.815109999305
NRT,LHR,9591.523647952015
NRT,MFM,2999.433117921992
NRT,MNL,3050.791295791613
NRT,NGO,340.17542539932214
NRT,OKA,1611.97101856321
NRT,ORD,10073.983787673944
NRT,PEK,2135.208018529381
NRT,PVG,1795.524779509462
NRT,RGN,4830.722409106801
NRT,SDJ,268.26856279739695
NRT,SEA,7655.945561516069
NRT,SFO,8227.547520196913
NRT,SGN,4383.313181199201
NRT,SHE,1602.065914672369
NRT,SIN,5357.584952856722
NRT,SJC,8276.087738836326
NRT,TAO,1797.562628466058
NRT,TPE,2181.01985661477
NRT,VIE,9154.036104091858
NRT,XMN,2468.252584598308
NRT,YVR,7503.426630645464
NRT,YYC,7945.729175391267
NRT,YYZ,10299.596232475262
NRT,ZRH,9594.609355072309
NTQ,HND,317.84316518564907
OBO,HND,851.5221825717084
OIM,HND,93.7759519634538
OIT,HND,771.838012993122
OIT,ITM,370.27749560333746
OIT,NGO,490.75638386733266
OKA,CTS,2241.707439609121
OKA,FUK,864.9715320515633
OKA,HIJ,1046.3352960487273
OKA,HND,1554.3438424008255
OKA,ICN,1258.5717370967707
OKA,ISG,396.12572407021787
OKA,ITM,1211.3433744718059
OKA,KIJ,1693.7726304045186
OKA,KIX,1169.4826077585308
OKA,KMI,731.8243570456267
OKA,KMJ,800.989229892733
OKA,KOJ,691.355757007072
OKA,MMY,283.4856216059956
OKA,MYJ,977.8274423086523
OKA,NGO,1301.537299935678
OKA,NGS,778.8129677782598
OKA,NRT,1611.97101856321
OKA,PEK,1852.3844895342938
OKA,SDJ,1819.2945396311773
OKA,TAK,1080.9018929393799
OKA,UKB,1185.7688374166084
OKJ,CTS,1119.8740090821289
OKJ,GUM,2608.6524923607044
OKJ,HND,545.7840524239376
OKJ,TPE,1621.6265884234244
ONJ,HND,518.4974818141138
ORD,ATL,976.3278291656198
ORD,MSY,1349.2498778486824
ORD,NRT,10073.983787673944
PEK,CTS,2106.621766295313
PEK,CTU,1556.0636495367114
PEK,DLC,442.54572704468507
PEK,HND,2092.2002244742403
PEK,KIX,1762.7959641874384
PEK,NGO,1871.6537786843624
PEK,NRT,2135.208018529381
PEK,OKA,1852.3844895342938
PEK,PVG,1099.5209790282115
PUS,OKA,1006.5206021388295
PVG,CKG,1461.2107347843464
PVG,CTU,1703.886492923019
PVG,KIX,1307.112791942178
PVG,NGO,1456.8687598778026
PVG,NRT,1795.524779509462
PVG,PEK,1099.5209790282115
PVG,SDJ,1908.8497916095293
PVG,SZX,1233.0518668222153
RGN,NRT,4830.722409106801
SDJ,CTS,519.5904999162613
SDJ,FUK,1069.5156635968876
SDJ,GUM,2768.2923474739846
SDJ,HIJ,826.2653543860299
SDJ,ICN,1271.820205305641
SDJ,ITM,615.5792873927188
SDJ,KMQ,443.69814794271576
SDJ,NGO,517.7889090298019
SDJ,NRT,268.26856279739695
SDJ,OKA,1819.2945396311773
SDJ,PVG,1908.8497916095293
SDJ,TPE,2354.2497707594193
SEA,NRT,7655.945561516069
SFO,KIX,8692.066422383374
SFO,NRT,8227.547520196913
SGN,NRT,4383.313181199201
SHA,HND,1776.7054647900393
SHB,CTS,279.58950309603006
SHB,HND,996.211043945131
SHE,NRT,1602.065914672369
SIN,FUK,4520.709022240954
SIN,HND,5299.770363979499
SIN,KIX,4902.152113669869
SIN,NGO,5041.275951412977
SIN,NRT,5357.584952856722
