source,source_country,source_region,destination,destination_country,destination_region,distance_km
HAM,Germany,EUW,FDH,Germany,EUW,663.4696987641304
MUC,Germany,EUW,EBA,Italy,EUM,633.4820175620449
NAP,Italy,EUM,FMM,Germany,EUW,852.4672741359705
OLB,Italy,EUM,FDH,Germany,EUW,753.0786935544605
SZG,Austria,EUW,ZRH,Switzerland,ENW,335.8018235477209
TXL,Germany,EUW,FDH,Germany,EUW,606.393373898006
ZAD,Croatia,EUE,FDH,Germany,EUW,600.467645179579
ZRH,Switzerland,ENW,DRS,Germany,EUW,556.0760974015303
ZRH,Switzerland,ENW,EBA,Italy,EUM,539.621197131775
ZRH,Switzerland,ENW,GRZ,Austria,EUW,522.7845543929949
ZRH,Switzerland,ENW,SZG,Austria,EUW,335.8018235477209
ATL,United States,USA,LWB,United States,USA,593.6018156374658
ATL,United States,USA,MCN,United States,USA,127.56214982134829
ATL,United States,USA,MEI,United States,USA,428.5226936127187
ATL,United States,USA,MSL,United States,USA,317.55910886456644
ATL,United States,USA,PIB,United States,USA,519.4254219961723
ATL,United States,USA,TUP,United States,USA,406.5452203978709
BIM,Bahamas,LAM,FLL,United States,USA,98.02452722937417
ELH,Bahamas,LAM,FLL,United States,USA,353.66959623990005
ELH,Bahamas,LAM,PBI,United States,USA,366.29006168216927
EYW,United States,USA,FLL,United States,USA,233.49785480727994
EYW,United States,USA,RSW,United States,USA,220.17737373370994
EYW,United States,USA,TPA,United States,USA,387.9620401160833
FLL,United States,USA,BIM,Bahamas,LAM,98.02452722937417
FLL,United States,USA,ELH,Bahamas,LAM,353.66959623990005
FLL,United States,USA,EYW,United States,USA,233.49785480727994
FLL,United States,USA,FPO,Bahamas,LAM,154.96198748548977
FLL,United States,USA,GGT,Bahamas,LAM,513.7730602617561
FLL,United States,USA,GHB,Bahamas,LAM,392.85965698360343
FLL,United States,USA,MCO,United States,USA,285.90139605879926
FLL,United States,USA,MHH,Bahamas,LAM,309.83100753883144
FLL,United States,USA,TCB,Bahamas,LAM,284.99425375123343
FLL,United States,USA,TPA,United States,USA,316.79935021492815
FPO,Bahamas,LAM,FLL,United States,USA,154.96198748548977
GGT,Bahamas,LAM,FLL,United States,USA,513.7730602617561
GGT,Bahamas,LAM,GHB,Bahamas,LAM,196.90418041738073
GHB,Bahamas,LAM,FLL,United States,USA,392.85965698360343
GLH,United States,USA,TUP,United States,USA,222.40049985391724
GNV,United States,USA,MCO,United States,USA,168.54706771715425
GNV,United States,USA,TPA,United States,USA,192.34746297189716
JAX,United States,USA,MHH,Bahamas,LAM,631.1732893354424
JAX,United States,USA,TPA,United States,USA,291.81588713307895
LWB,United States,USA,ATL,United States,USA,593.6018156374658
MCN,United States,USA,ATL,United States,USA,127.56214982134829
MCN,United States,USA,MCO,United States,USA,524.3084919130907
MCO,United States,USA,FLL,United States,USA,285.90139605879926
MCO,United States,USA,GNV,United States,USA,168.54706771715425
MCO,United States,USA,MCN,United States,USA,524.3084919130907
MCO,United States,USA,MHH,Bahamas,LAM,468.21508892408
MCO,United States,USA,PNS,United States,USA,612.6977112397853
MCO,United States,USA,RSW,United States,USA,215.06598391292644
MCO,United States,USA,TLH,United States,USA,366.88387211461196
MEI,United States,USA,ATL,United States,USA,428.5226936127187
MHH,Bahamas,LAM,FLL,United States,USA,309.83100753883144
MHH,Bahamas,LAM,JAX,United States,USA,631.1732893354424
MHH,Bahamas,LAM,MCO,United States,USA,468.21508892408
MHH,Bahamas,LAM,PBI,United States,USA,300.0872540500142
MSL,United States,USA,ATL,United States,USA,317.55910886456644
PBI,United States,USA,ELH,Bahamas,LAM,366.29006168216927
PBI,United States,USA,MHH,Bahamas,LAM,300.0872540500142
PBI,United States,USA,TPA,United States,USA,280.4016571063714
PIB,United States,USA,ATL,United States,USA,519.4254219961723
PNS,United States,USA,MCO,United States,USA,612.6977112397853
PNS,United States,USA,TPA,United States,USA,530.0707250294574
RSW,United States,USA,EYW,United States,USA,220.17737373370994
RSW,United States,USA,MCO,United States,USA,215.06598391292644
TCB,Bahamas,LAM,FLL,United States,USA,284.99425375123343
TLH,United States,USA,MCO,United States,USA,366.88387211461196
TLH,United States,USA,TPA,United States,USA,321.83470054698006
TPA,United States,USA,EYW,United States,USA,387.9620401160833
TPA,United States,USA,FLL,United States,USA,316.79935021492815
TPA,United States,USA,GNV,United States,USA,192.34746297189716
TPA,United States,USA,JAX,United States,USA,291.81588713307895
TPA,United States,USA,PBI,United States,USA,280.4016571063714
TPA,United States,USA,PNS,United States,USA,530.0707250294574
TPA,United States,USA,TLH,United States,USA,321.83470054698006
TUP,United States,USA,ATL,United States,USA,406.5452203978709
TUP,United States,USA,GLH,United States,USA,222.40049985391724
AMS,Netherlands,EUW,NDR,Morocco,AFN,2022.5063348499675
AMS,Netherlands,EUW,TNG,Morocco,AFN,2026.9577468574728
BCN,Spain,EUM,CMN,Morocco,AFN,1226.5156377027934
BCN,Spain,EUM,NDR,Morocco,AFN,831.1729220730673
BCN,Spain,EUM,TNG,Morocco,AFN,930.6748512344733
BGY,Italy,EUM,CMN,Morocco,AFN,2010.0845006579355
BLQ,Italy,EUM,CMN,Morocco,AFN,2042.6883388806168
BRU,Belgium,EUW,CMN,Morocco,AFN,2182.663804503276
BRU,Belgium,EUW,NDR,Morocco,AFN,1869.6961753398928
BRU,Belgium,EUW,TNG,Morocco,AFN,1881.2450006106021
CGN,Germany,EUW,NDR,Morocco,AFN,1945.7375681288163
CMN,Morocco,AFN,BCN,Spain,EUM,1226.5156377027934
CMN,Morocco,AFN,BGY,Italy,EUM,2010.0845006579355
CMN,Morocco,AFN,BLQ,Italy,EUM,2042.6883388806168
CMN,Morocco,AFN,BRU,Belgium,EUW,2182.663804503276
CMN,Morocco,AFN,CUF,Italy,EUM,1804.2590542773128
CMN,Morocco,AFN,LGW,United Kingdom,ENW,2066.2017017865037
CMN,Morocco,AFN,LYS,France,EUM,1747.2148427683976
CMN,Morocco,AFN,MPL,France,EUM,1513.6161819243837
CMN,Morocco,AFN,SAW,Turkey,MDA,3349.8310748861377
CMN,Morocco,AFN,TLS,France,EUM,1379.8265417638324
CMN,Morocco,AFN,TSF,Italy,EUM,2168.0414889157164
CUF,Italy,EUM,CMN,Morocco,AFN,1804.2590542773128
FEZ,Morocco,AFN,MPL,France,EUM,1321.9774272879222
LGW,United Kingdom,ENW,CMN,Morocco,AFN,2066.2017017865037
LGW,United Kingdom,ENW,TNG,Morocco,AFN,1774.6329684802379
LYS,France,EUM,CMN,Morocco,AFN,1747.2148427683976
MPL,France,EUM,CMN,Morocco,AFN,1513.6161819243837
MPL,France,EUM,FEZ,Morocco,AFN,1321.9774272879222
MPL,France,EUM,NDR,Morocco,AFN,1127.6691268468348
NDR,Morocco,AFN,AMS,Netherlands,EUW,2022.5063348499675
NDR,Morocco,AFN,BCN,Spain,EUM,831.1729220730673
NDR,Morocco,AFN,BRU,Belgium,EUW,1869.6961753398928
NDR,Morocco,AFN,CGN,Germany,EUW,1945.7375681288163
NDR,Morocco,AFN,MPL,France,EUM,1127.6691268468348
NDR,Morocco,AFN,PMI,Spain,EUM,719.2942027541073
PMI,Spain,EUM,NDR,Morocco,AFN,719.2942027541073
SAW,Turkey,MDA,CMN,Morocco,AFN,3349.8310748861377
TLS,France,EUM,CMN,Morocco,AFN,1379.8265417638324
TNG,Morocco,AFN,AMS,Netherlands,EUW,2026.9577468574728
TNG,Morocco,AFN,BCN,Spain,EUM,930.6748512344733
TNG,Morocco,AFN,BRU,Belgium,EUW,1881.2450006106021
TNG,Morocco,AFN,LGW,United Kingdom,ENW,1774.6329684802379
TSF,Italy,EUM,CMN,Morocco,AFN,2168.0414889157164
AUA,Aruba,LAM,LSP,Venezuela,LAM,81.48817990942575
AUA,Aruba,LAM,MAR,Venezuela,LAM,285.48538672360223
BON,Netherlands Antilles,EUW,CUR,Netherlands Antilles,EUW,75.41962012396885
CUR,Netherlands Antilles,EUW,AUA,Aruba,LAM,119.79153936356269
LSP,Venezuela,LAM,AUA,Aruba,LAM,81.48817990942575
MAR,Venezuela,LAM,AUA,Aruba,LAM,285.48538672360223
ASF,Russia,RUS,DME,Russia,RUS,1235.2380422748795
ASF,Russia,RUS,LED,Russia,RUS,1902.0748744480443
BHK,Uzbekistan,ASC,DME,Russia,RUS,2615.6552278795057
DME,Russia,RUS,ASF,Russia,RUS,1235.2380422748795
DME,Russia,RUS,BHK,Uzbekistan,ASC,2615.6552278795057
DME,Russia,RUS,EGO,Russia,RUS,537.0795527366757
DME,Russia,RUS,FEG,Uzbekistan,ASC,2982.361522753397
DME,Russia,RUS,KSQ,Uzbekistan,ASC,2775.0664897619654
DME,Russia,RUS,NMA,Uzbekistan,ASC,2921.847723093887
DME,Russia,RUS,NVI,Uzbekistan,ASC,2624.2016539805813
DME,Russia,RUS,SKD,Uzbekistan,ASC,2760.330940215112
DME,Russia,RUS,TIV,Montenegro,ENE,2001.0800735809578
EGO,Russia,RUS,DME,Russia,RUS,537.0795527366757
FEG,Uzbekistan,ASC,DME,Russia,RUS,2982.361522753397
KSQ,Uzbekistan,ASC,DME,Russia,RUS,2775.0664897619654
LED,Russia,RUS,ASF,Russia,RUS,1902.0748744480443
NMA,Uzbekistan,ASC,DME,Russia,RUS,2921.847723093887
NVI,Uzbekistan,ASC,DME,Russia,RUS,2624.2016539805813
SKD,Uzbekistan,ASC,DME,Russia,RUS,2760.330940215112
TIV,Montenegro,ENE,DME,Russia,RUS,2001.0800735809578
ANU,Antigua and Barbuda,LAM,PTP,Guadeloupe,LAM,100.8007257988649
CAY,French Guiana,LAM,FDF,Martinique,LAM,1440.6321084288477
CUR,Netherlands Antilles,EUW,SDQ,Dominican Republic,LAM,698.095143868334
DOM,Dominica,LAM,PTP,Guadeloupe,LAM,83.62945123487472
DOM,Dominica,LAM,SXM,Netherlands Antilles,EUW,337.60745148142126
FDF,Martinique,LAM,CAY,French Guiana,LAM,1440.6321084288477
FDF,Martinique,LAM,PTP,Guadeloupe,LAM,194.6039522396067
FDF,Martinique,LAM,SDQ,Dominican Republic,LAM,1017.4294222387508
FDF,Martinique,LAM,SLU,Saint Lucia,LAM,63.47972084118654
PTP,Guadeloupe,LAM,ANU,Antigua and Barbuda,LAM,100.8007257988649
PTP,Guadeloupe,LAM,DOM,Dominica,LAM,83.62945123487472
PTP,Guadeloupe,LAM,FDF,Martinique,LAM,194.6039522396067
PTP,Guadeloupe,LAM,SBH,France,EUM,229.47142261120447
PTP,Guadeloupe,LAM,SDQ,Dominican Republic,LAM,896.4285869040822
PTP,Guadeloupe,LAM,SFG,Guadeloupe,LAM,259.8616993677631
PTP,Guadeloupe,LAM,SXM,Netherlands Antilles,EUW,258.96147617784715
SBH,France,EUM,PTP,Guadeloupe,LAM,229.47142261120447
SDQ,Dominican Republic,LAM,PTP,Guadeloupe,LAM,896.4285869040822
SDQ,Dominican Republic,LAM,SXM,Netherlands Antilles,EUW,694.1139627065079
SFG,Guadeloupe,LAM,PTP,Guadeloupe,LAM,259.8616993677631
SLU,Saint Lucia,LAM,FDF,Martinique,LAM,63.47972084118654
SXM,Netherlands Antilles,EUW,DOM,Dominica,LAM,337.60745148142126
SXM,Netherlands Antilles,EUW,PTP,Guadeloupe,LAM,258.96147617784715
SXM,Netherlands Antilles,EUW,SDQ,Dominican Republic,LAM,694.1139627065079
BHY,China,CHN,XIY,China,CHN,1436.2494860263794
CAN,China,CHN,CKG,China,CHN,965.640890647224
CAN,China,CHN,CTU,China,CHN,1222.6284077580654
CAN,China,CHN,SPN,Northern Mariana Islands,ASE,3517.5802260868777
CGO,China,CHN,CGQ,China,CHN,1463.4353523235736
CGO,China,CHN,CKG,China,CHN,862.4493354273621
CGO,China,CHN,CTU,China,CHN,1025.0271024559277
CGO,China,CHN,HGH,China,CHN,781.2901044299466
CGO,China,CHN,HRB,China,CHN,1620.678935421462
CGO,China,CHN,KMG,China,CHN,1482.9691651171734
CGO,China,CHN,URC,China,CHN,2485.613713390218
CGQ,China,CHN,CGO,China,CHN,1463.4353523235736
CGQ,China,CHN,NKG,China,CHN,1487.0688180684294
CGQ,China,CHN,TNA,China,CHN,1068.4267192750676
CGQ,China,CHN,TSN,China,CHN,879.4911360551006
CKG,China,CHN,CAN,China,CHN,965.640890647224
CKG,China,CHN,CGO,China,CHN,862.4493354273621
CKG,China,CHN,CSX,China,CHN,662.126376438202
CKG,China,CHN,CTU,China,CHN,276.1765540058017
CKG,China,CHN,CZX,China,CHN,1277.259524807899
CKG,China,CHN,DLC,China,CHN,1707.2298330222645
CKG,China,CHN,DYG,China,CHN,374.48661294517603
CKG,China,CHN,HAK,China,CHN,1153.8834583337255
CKG,China,CHN,HGH,China,CHN,1328.8793183445155
CKG,China,CHN,HKT,Thailand,ASE,2554.6579709716716
CKG,China,CHN,KHN,China,CHN,902.5763046441308
CKG,China,CHN,KMG,China,CHN,630.6937859608279
CKG,China,CHN,LHW,China,CHN,806.2550757364188
CKG,China,CHN,LJG,China,CHN,711.9027459800927
CKG,China,CHN,LXA,China,CHN,1521.7658654202028
CKG,China,CHN,NGB,China,CHN,1429.4463772619022
CKG,China,CHN,NKG,China,CHN,1188.7662294149957
CKG,China,CHN,NNG,China,CHN,805.2729963650821
CKG,China,CHN,PEK,China,CHN,1464.0097081882318
CKG,China,CHN,PVG,China,CHN,1461.2107347843464
CKG,China,CHN,PZI,China,CHN,591.9593714747509
CKG,China,CHN,SWA,China,CHN,1195.3546921309996
CKG,China,CHN,SYD,Australia,ANZ,8484.96328403083
CKG,China,CHN,SYX,China,CHN,1300.0788968603324
CKG,China,CHN,SZX,China,CHN,1063.1456741956613
CKG,China,CHN,TNA,China,CHN,1261.8565441177855
CKG,China,CHN,TSA,Taiwan,SKT,1558.6391400241764
CKG,China,CHN,TSN,China,CHN,1432.3295344844062
CKG,China,CHN,TYN,China,CHN,1049.7424549412692
CKG,China,CHN,URC,China,CHN,2313.1532472978115
CKG,China,CHN,WUH,China,CHN,736.1594957773094
CKG,China,CHN,WUX,China,CHN,1333.2201914222167
CKG,China,CHN,XIY,China,CHN,562.0029409151975
CKG,China,CHN,XNN,China,CHN,869.4984324945889
CKG,China,CHN,YIH,China,CHN,474.42156422181995
CKG,China,CHN,ZHA,China,CHN,1016.3955125711433
CSX,China,CHN,CKG,China,CHN,662.126376438202
CSX,China,CHN,CTU,China,CHN,936.5698591021027
CSX,China,CHN,FOC,China,CHN,685.3254655309713
CSX,China,CHN,KMG,China,CHN,1078.3681946684724
CSX,China,CHN,SHE,China,CHN,1761.2296124323539
CSX,China,CHN,WNZ,China,CHN,749.4603310553023
CSX,China,CHN,XMN,China,CHN,634.9914638143396
CTU,China,CHN,CAN,China,CHN,1222.6284077580654
CTU,China,CHN,CGO,China,CHN,1025.0271024559277
CTU,China,CHN,CKG,China,CHN,276.1765540058017
CTU,China,CHN,CSX,China,CHN,936.5698591021027
CTU,China,CHN,DCY,China,CHN,400.23822349074726
CTU,China,CHN,DSN,China,CHN,1127.0968710701718
CTU,China,CHN,HAK,China,CHN,1351.825083858453
CTU,China,CHN,HDG,China,CHN,1173.6513422980618
CTU,China,CHN,HET,China,CHN,1344.1890685477522
CTU,China,CHN,HFE,China,CHN,1276.3104564004
CTU,China,CHN,HGH,China,CHN,1580.222375387982
CTU,China,CHN,HKG,Hong Kong,CHN,1351.6566549788797
CTU,China,CHN,HKT,Thailand,ASE,2565.709892019976
CTU,China,CHN,ICN,South Korea,SKT,2204.20841906803
CTU,China,CHN,JHG,China,CHN,1008.0082849485904
CTU,China,CHN,JIQ,China,CHN,484.7536156112623
CTU,China,CHN,JZH,China,CHN,254.1863545829926
CTU,China,CHN,KHN,China,CHN,1169.2861750457566
CTU,China,CHN,KMG,China,CHN,617.1225240511029
CTU,China,CHN,KOW,China,CHN,1183.4427806070958
CTU,China,CHN,KWE,China,CHN,528.6171723752445
CTU,China,CHN,LHW,China,CHN,660.824767001687
CTU,China,CHN,LJG,China,CHN,564.1709662419789
CTU,China,CHN,LUM,China,CHN,869.8349017422847
CTU,China,CHN,LXA,China,CHN,1263.3528240639637
CTU,China,CHN,LZY,China,CHN,936.6210998462973
CTU,China,CHN,MEL,Australia,ANZ,8697.440511425402
CTU,China,CHN,NKG,China,CHN,1423.9540149608888
CTU,China,CHN,NNG,China,CHN,980.508989428873
CTU,China,CHN,PEK,China,CHN,1556.0636495367114
CTU,China,CHN,PVG,China,CHN,1703.886492923019
CTU,China,CHN,PZI,China,CHN,495.63007549118896
CTU,China,CHN,SHE,China,CHN,2134.8229959291966
CTU,China,CHN,SJW,China,CHN,1304.2791055316134
CTU,China,CHN,SYX,China,CHN,1472.1759905543827
CTU,China,CHN,SZX,China,CHN,1318.272030715979
CTU,China,CHN,TAO,China,CHN,1647.705364687689
CTU,China,CHN,TNA,China,CHN,1409.9498649266502
CTU,China,CHN,TSA,Taiwan,SKT,1833.878022418567
CTU,China,CHN,TSN,China,CHN,1545.5946911038232
CTU,China,CHN,TYN,China,CHN,1127.3578424166913
CTU,China,CHN,URC,China,CHN,2071.4970248104223
CTU,China,CHN,WNZ,China,CHN,1665.0402684344454
CTU,China,CHN,WUH,China,CHN,981.1806715093188
CTU,China,CHN,WUX,China,CHN,1572.1620467373673
CTU,China,CHN,WXN,China,CHN,429.6443358596069
CTU,China,CHN,XIC,China,CHN,334.85555414648815
CTU,China,CHN,XIY,China,CHN,622.7660519319485
CTU,China,CHN,XMN,China,CHN,1548.8588644889758
CTU,China,CHN,XNN,China,CHN,684.5764467712169
CTU,China,CHN,XUZ,China,CHN,1334.8041219221727
CTU,China,CHN,YIH,China,CHN,721.0946881782448
CTU,China,CHN,YTY,China,CHN,1509.0395792044017
CZX,China,CHN,CKG,China,CHN,1277.259524807899
CZX,China,CHN,HRB,China,CHN,1622.3659650560278
CZX,China,CHN,XMN,China,CHN,835.8969226020662
CZX,China,CHN,ZUH,China,CHN,1271.1857960652278
DAT,China,CHN,TYN,China,CHN,267.6385651986639
DCY,China,CHN,CTU,China,CHN,400.23822349074726
DLC,China,CHN,CKG,China,CHN,1707.2298330222645
DLC,China,CHN,HGH,China,CHN,976.6473994833116
DLC,China,CHN,HRB,China,CHN,835.2022496320753
DLC,China,CHN,TNA,China,CHN,445.7890748751282
DLC,China,CHN,XUZ,China,CHN,651.310238917813
DNH,China,CHN,LHW,China,CHN,868.2475034666295
DSN,China,CHN,CTU,China,CHN,1127.0968710701718
DSN,China,CHN,SHE,China,CHN,1173.869097439206
DYG,China,CHN,CKG,China,CHN,374.48661294517603
DYG,China,CHN,NKG,China,CHN,858.6327054413978
FOC,China,CHN,CSX,China,CHN,685.3254655309713
FOC,China,CHN,XIY,China,CHN,1410.8998118914028
GXH,China,CHN,LXA,China,CHN,1262.9859757705644
GXH,China,CHN,XIY,China,CHN,560.1700994876901
HAK,China,CHN,CKG,China,CHN,1153.8834583337255
HAK,China,CHN,CTU,China,CHN,1351.825083858453
HAK,China,CHN,HGH,China,CHN,1521.367315205731
HAK,China,CHN,NGB,China,CHN,1560.7775520086227
HAK,China,CHN,ZUH,China,CHN,380.4875569875634
HDG,China,CHN,CTU,China,CHN,1173.6513422980618
HET,China,CHN,CTU,China,CHN,1344.1890685477522
HFE,China,CHN,CTU,China,CHN,1276.3104564004
HGH,China,CHN,CGO,China,CHN,781.2901044299466
HGH,China,CHN,CKG,China,CHN,1328.8793183445155
HGH,China,CHN,CTU,China,CHN,1580.222375387982
HGH,China,CHN,DLC,China,CHN,976.6473994833116
HGH,China,CHN,HAK,China,CHN,1521.367315205731
HGH,China,CHN,KWE,China,CHN,1394.3037637636323
HGH,China,CHN,TSN,China,CHN,1028.394720309062
HGH,China,CHN,TYN,China,CHN,1102.122500701777
HKG,Hong Kong,CHN,CTU,China,CHN,1351.6566549788797
HKG,Hong Kong,CHN,YIH,China,CHN,948.5105105823757
HKG,Hong Kong,CHN,ZHA,China,CHN,386.9538369387505
HKT,Thailand,ASE,CKG,China,CHN,2554.6579709716716
HKT,Thailand,ASE,CTU,China,CHN,2565.709892019976
HRB,China,CHN,CGO,China,CHN,1620.678935421462
HRB,China,CHN,CZX,China,CHN,1622.3659650560278
HRB,China,CHN,DLC,China,CHN,835.2022496320753
HRB,China,CHN,NGB,China,CHN,1805.401778766208
HRB,China,CHN,NKG,China,CHN,1669.6233296940966
HRB,China,CHN,NZH,China,CHN,798.9665289173031
HRB,China,CHN,SJW,China,CHN,1254.4828682920177
HRB,China,CHN,TNA,China,CHN,1231.4718711035957
HRB,China,CHN,TSN,China,CHN,1027.000352118981
HRB,China,CHN,WNZ,China,CHN,2026.0055280185966
HRB,China,CHN,WUH,China,CHN,1952.0825598802226
HRB,China,CHN,XIY,China,CHN,1932.4884995411965
HRB,China,CHN,XUZ,China,CHN,1482.6894852016715
ICN,South Korea,SKT,CTU,China,CHN,2204.20841906803
JGN,China,CHN,LHW,China,CHN,592.187077937729
JHG,China,CHN,CTU,China,CHN,1008.0082849485904
JHG,China,CHN,KMG,China,CHN,412.1403468651478
JIQ,China,CHN,CTU,China,CHN,484.7536156112623
JJN,China,CHN,KWE,China,CHN,1196.834402013481
JJN,China,CHN,WUH,China,CHN,792.9233570417357
JZH,China,CHN,CTU,China,CHN,254.1863545829926
KHG,China,CHN,URC,China,CHN,1065.9695594776233
KHN,China,CHN,CKG,China,CHN,902.5763046441308
KHN,China,CHN,CTU,China,CHN,1169.2861750457566
KHN,China,CHN,KMG,China,CHN,1350.745952016512
KHN,China,CHN,NGB,China,CHN,549.5442245749061
KMG,China,CHN,CGO,China,CHN,1482.9691651171734
KMG,China,CHN,CKG,China,CHN,630.6937859608279
KMG,China,CHN,CSX,China,CHN,1078.3681946684724
KMG,China,CHN,CTU,China,CHN,617.1225240511029
KMG,China,CHN,JHG,China,CHN,412.1403468651478
KMG,China,CHN,KHN,China,CHN,1350.745952016512
KMG,China,CHN,KWE,China,CHN,419.14717130753723
KMG,China,CHN,LUM,China,CHN,450.8178912051768
KMG,China,CHN,NGB,China,CHN,1899.9369957659085
KMG,China,CHN,NKG,China,CHN,1721.6746832886968
KMG,China,CHN,TAO,China,CHN,2073.6809361749742
KMG,China,CHN,TNA,China,CHN,1883.4802656945744
KMG,China,CHN,TPE,Taiwan,SKT,1841.8327652576168
KMG,China,CHN,WXN,China,CHN,832.7306181232656
KMG,China,CHN,XIY,China,CHN,1180.7543194114035
KMG,China,CHN,XMN,China,CHN,1534.3372232268882
KMG,China,CHN,XUZ,China,CHN,1726.7762185493914
KOW,China,CHN,CTU,China,CHN,1183.4427806070958
KOW,China,CHN,XMN,China,CHN,367.0531489955296
KWE,China,CHN,CTU,China,CHN,528.6171723752445
KWE,China,CHN,HGH,China,CHN,1394.3037637636323
KWE,China,CHN,JJN,China,CHN,1196.834402013481
KWE,China,CHN,KMG,China,CHN,419.14717130753723
KWE,China,CHN,LHW,China,CHN,1149.38400494777
KWE,China,CHN,SYX,China,CHN,954.175565572972
KWE,China,CHN,WNZ,China,CHN,1396.8921405571707
KWE,China,CHN,XUZ,China,CHN,1327.1859500996193
KWL,China,CHN,SJW,China,CHN,1517.1974331115578
KWL,China,CHN,SYX,China,CHN,771.651680057942
LHW,China,CHN,CKG,China,CHN,806.2550757364188
LHW,China,CHN,CTU,China,CHN,660.824767001687
LHW,China,CHN,DNH,China,CHN,868.2475034666295
LHW,China,CHN,JGN,China,CHN,592.187077937729
LHW,China,CHN,KWE,China,CHN,1149.38400494777
LHW,China,CHN,TSN,China,CHN,1238.7346476562368
LJG,China,CHN,CKG,China,CHN,711.9027459800927
LJG,China,CHN,CTU,China,CHN,564.1709662419789
LJG,China,CHN,MIG,China,CHN,685.1392897810244
LUM,China,CHN,CTU,China,CHN,869.8349017422847
LUM,China,CHN,KMG,China,CHN,450.8178912051768
LXA,China,CHN,CKG,China,CHN,1521.7658654202028
LXA,China,CHN,CTU,China,CHN,1263.3528240639637
LXA,China,CHN,GXH,China,CHN,1262.9859757705644
LXA,China,CHN,XIY,China,CHN,1776.3068843562012
LXA,China,CHN,XNN,China,CHN,1312.1291335777557
LYI,China,CHN,XIY,China,CHN,884.7635470959457
LZY,China,CHN,CTU,China,CHN,936.6210998462973
MEL,Australia,ANZ,CTU,China,CHN,8697.440511425402
MIG,China,CHN,LJG,China,CHN,685.1392897810244
MIG,China,CHN,NKG,China,CHN,1337.1019433500946
MIG,China,CHN,SYX,China,CHN,1533.1204969922017
MIG,China,CHN,XNN,China,CHN,619.1211745582664
NGB,China,CHN,CKG,China,CHN,1429.4463772619022
NGB,China,CHN,HAK,China,CHN,1560.7775520086227
NGB,China,CHN,HRB,China,CHN,1805.401778766208
NGB,China,CHN,KHN,China,CHN,549.5442245749061
NGB,China,CHN,KMG,China,CHN,1899.9369957659085
NGB,China,CHN,SHE,China,CHN,1326.0489236321907
NGB,China,CHN,SYX,China,CHN,1769.1118417222453
NKG,China,CHN,CGQ,China,CHN,1487.0688180684294
NKG,China,CHN,CKG,China,CHN,1188.7662294149957
NKG,China,CHN,CTU,China,CHN,1423.9540149608888
NKG,China,CHN,DYG,China,CHN,858.6327054413978
NKG,China,CHN,HRB,China,CHN,1669.6233296940966
NKG,China,CHN,KMG,China,CHN,1721.6746832886968
NKG,China,CHN,MIG,China,CHN,1337.1019433500946
NKG,China,CHN,SYX,China,CHN,1769.8785741228135
NNG,China,CHN,CKG,China,CHN,805.2729963650821
NNG,China,CHN,CTU,China,CHN,980.508989428873
NNG,China,CHN,SGN,Vietnam,IDN,1320.844447792289
NNG,China,CHN,WUH,China,CHN,1088.4979407839191
NZH,China,CHN,HRB,China,CHN,798.9665289173031
PEK,China,CHN,CKG,China,CHN,1464.0097081882318
PEK,China,CHN,CTU,China,CHN,1556.0636495367114
PEK,China,CHN,WXN,China,CHN,1267.4784869780121
PEK,China,CHN,ZHY,China,CHN,1027.8278366976338
PVG,China,CHN,CKG,China,CHN,1461.2107347843464
PVG,China,CHN,CTU,China,CHN,1703.886492923019
PVG,China,CHN,SPN,Northern Mariana Islands,ASE,3014.1739363730558
PZI,China,CHN,CKG,China,CHN,591.9593714747509
PZI,China,CHN,CTU,China,CHN,495.63007549118896
SGN,Vietnam,IDN,NNG,China,CHN,1320.844447792289
SHE,China,CHN,CSX,China,CHN,1761.2296124323539
SHE,China,CHN,CTU,China,CHN,2134.8229959291966
SHE,China,CHN,DSN,China,CHN,1173.869097439206
SHE,China,CHN,NGB,China,CHN,1326.0489236321907
SHE,China,CHN,TYN,China,CHN,1023.6800406850958
SHE,China,CHN,XUZ,China,CHN,990.0669504087679
SHE,China,CHN,YVR,Canada,CAN,8002.807050578799
SJW,China,CHN,CTU,China,CHN,1304.2791055316134
SJW,China,CHN,HRB,China,CHN,1254.4828682920177
SJW,China,CHN,KWL,China,CHN,1517.1974331115578
SPN,Northern Mariana Islands,ASE,CAN,China,CHN,3517.5802260868777
SPN,Northern Mariana Islands,ASE,PVG,China,CHN,3014.1739363730558
SWA,China,CHN,CKG,China,CHN,1195.3546921309996
SYD,Australia,ANZ,CKG,China,CHN,8484.96328403083
SYX,China,CHN,CKG,China,CHN,1300.0788968603324
SYX,China,CHN,CTU,China,CHN,1472.1759905543827
SYX,China,CHN,KWE,China,CHN,954.175565572972
SYX,China,CHN,KWL,China,CHN,771.651680057942
SYX,China,CHN,MIG,China,CHN,1533.1204969922017
SYX,China,CHN,NGB,China,CHN,1769.1118417222453
SYX,China,CHN,NKG,China,CHN,1769.8785741228135
SYX,China,CHN,TNA,China,CHN,2199.663052119008
SYX,China,CHN,WNZ,China,CHN,1582.7051832990642
