source,source_country,destination,destination_country,distance_km
DFW,United States,ONT,United States,1908.3421049477743
DFW,United States,ORD,United States,1290.6453049606575
DFW,United States,ORF,United States,1947.3567215564074
DFW,United States,PBC,Mexico,1533.42467782253
DFW,United States,PBI,United States,1772.119387149761
DFW,United States,PDX,United States,2597.0509238361115
DFW,United States,PHL,United States,2092.8766575973477
DFW,United States,PHX,United States,1393.8656724588768
DFW,United States,PIA,United States,1082.5316461091575
DFW,United States,PIT,United States,1715.7083211365552
DFW,United States,PLS,Turks and Caicos Islands,2731.9119926257795
DFW,United States,PNS,United States,969.8704201855422
DFW,United States,PSP,United States,1808.3685464069513
DFW,United States,PTY,Panama,3210.036493694988
DFW,United States,PVR,Mexico,1582.9542563976017
DFW,United States,QRO,Mexico,1400.498151838491
DFW,United States,RAP,United States,1344.8825489094186
DFW,United States,RDU,United States,1704.5189033287804
DFW,United States,RIC,United States,1859.4630119831097
DFW,United States,RNO,United States,2160.503024990857
DFW,United States,ROW,United States,699.2778569552986
DFW,United States,RSW,United States,1634.2698995698706
DFW,United States,RTB,Honduras,2124.9691324193172
DFW,United States,SAF,United States,884.6878058090846
DFW,United States,SAL,El Salvador,2309.9835364212313
DFW,United States,SAN,United States,1880.4312526432068
DFW,United States,SAT,United States,397.96212433146707
DFW,United States,SAV,United States,1485.9689459203241
DFW,United States,SCL,Chile,7866.284041693479
DFW,United States,SDF,United States,1177.7982235494035
DFW,United States,SEA,United States,2668.1529866142673
DFW,United States,SFO,United States,2351.9410326495936
DFW,United States,SGF,United States,586.5185151637128
DFW,United States,SHV,United States,304.8109034974999
DFW,United States,SJC,United States,2310.2147905513393
DFW,United States,SJD,Mexico,1647.9354801483594
DFW,United States,SJO,Costa Rica,2865.842201938884
DFW,United States,SJT,United States,367.8338492368627
DFW,United States,SJU,Puerto Rico,3482.3238386638786
DFW,United States,SLC,United States,1589.4643663084744
DFW,United States,SLP,Mexico,1243.7302309165318
DFW,United States,SMF,United States,2298.445916406736
DFW,United States,SNA,United States,1934.8586330344936
DFW,United States,SPI,United States,1014.5977799230317
DFW,United States,SPS,United States,181.4948453830219
DFW,United States,STL,United States,885.3782369662816
DFW,United States,TLH,United States,1231.920540660124
DFW,United States,TPA,United States,1492.6932811456136
DFW,United States,TRC,Mexico,1022.4265464642989
DFW,United States,TUL,United States,381.91820228936007
DFW,United States,TUS,United States,1305.6808496340884
DFW,United States,TXK,United States,290.25544742233825
DFW,United States,TYR,United States,164.63003260702683
DFW,United States,TYS,United States,1239.399603224601
DFW,United States,VPS,United States,1029.7075914371624
DFW,United States,XNA,United States,451.81937998197816
DFW,United States,YEG,Canada,2622.978080193101
DFW,United States,YUL,Canada,2432.2523003751626
DFW,United States,YVR,Canada,2819.345672062104
DFW,United States,YYC,Canada,2451.19675168062
DFW,United States,YYZ,Canada,1928.411126888579
DFW,United States,ZCL,Mexico,1242.1934984778352
DKR,Senegal,BJL,Gambia,180.17842014822085
DKR,Senegal,LPA,Spain,1482.8945574646712
DOH,Qatar,BAH,Bahrain,147.7476862939294
DOH,Qatar,IAD,United States,11127.339799594653
DOH,Qatar,IAH,United States,12932.537856965042
DOH,Qatar,JFK,United States,10769.45849279207
DOH,Qatar,ORD,United States,11458.090560606384
DOH,Qatar,PHL,United States,10918.61037514911
DOM,Dominica,SJU,Puerto Rico,594.432156600211
DRO,United States,DFW,United States,1083.5037642317718
DRO,United States,PHX,United States,565.7153158581133
DRW,Australia,BNE,Australia,2850.7387388707416
DRW,Australia,SYD,Australia,3154.615869978528
DSM,United States,CLT,United States,1310.6761104860125
DSM,United States,DCA,United States,1440.86419329723
DSM,United States,DFW,United States,1005.6016311151552
DSM,United States,ORD,United States,480.1079063973797
DSM,United States,PHX,United States,1847.1542943727388
DTW,United States,CLT,United States,805.6961397417941
DTW,United States,DCA,United States,651.249927717306
DTW,United States,DFW,United States,1586.4188216950536
DTW,United States,LGA,United States,805.1348368055877
DTW,United States,MIA,United States,1847.080496709064
DTW,United States,ORD,United States,376.38863237814485
DTW,United States,PHL,United States,728.0522353255226
DTW,United States,PHX,United States,2683.9796496758554
DTW,United States,YUL,Canada,851.0721962146234
DUB,Ireland,CLT,United States,5973.231684961392
DUB,Ireland,JFK,United States,5103.022720109331
DUB,Ireland,LHR,United Kingdom,449.2537560432967
DUB,Ireland,ORD,United States,5895.321860400912
DUB,Ireland,PHL,United States,5252.869558347097
DUS,Germany,AUH,United Arab Emirates,5026.281874743556
DUS,Germany,JFK,United States,6017.222999836399
DUS,Germany,LAX,United States,9133.118279982042
DUS,Germany,LHR,United Kingdom,501.89104315604715
DUS,Germany,MIA,United States,7603.568538419067
DUS,Germany,ORD,United States,6788.404223746139
DUS,Germany,RSW,United States,7640.482294569815
DXB,United Arab Emirates,LHR,United Kingdom,5497.925614650825
EBB,Uganda,LHR,United Kingdom,6496.975074618299
EDI,United Kingdom,LHR,United Kingdom,533.5303003729111
EIS,British Virgin Islands,SJU,Puerto Rico,153.88150341523
ELH,Bahamas,MIA,United States,363.330241127955
ELM,United States,PHL,United States,289.64375331588576
ELP,United States,DFW,United States,885.3725329889915
ELP,United States,LAX,United States,1147.5330343094595
ELP,United States,ORD,United States,1987.561708385579
ELP,United States,PHX,United States,557.7119183843391
ERI,United States,PHL,United States,481.47519877156503
EUG,United States,LAX,United States,1205.2621757948934
EUG,United States,PDX,United States,169.84044501145377
EVV,United States,DFW,United States,1032.4372361899077
EVV,United States,ORD,United States,439.4307955656288
EWN,United States,CLT,United States,354.9512457020719
EWR,United States,CLT,United States,850.2863949538688
EWR,United States,DFW,United States,2204.7901406770784
EWR,United States,HKG,Hong Kong,12959.911724637464
EWR,United States,LHR,United Kingdom,5561.647586029511
EWR,United States,MIA,United States,1750.596285897532
EWR,United States,ORD,United States,1154.4536331215893
EWR,United States,ORY,France,5857.011298756161
EWR,United States,PHL,United States,128.843563617153
EWR,United States,PHX,United States,3425.3668935853048
EWR,United States,SEA,United States,3854.8141768260725
EYW,United States,MIA,United States,201.92678207737583
EZE,Argentina,DFW,United States,8533.648436019319
EZE,Argentina,JFK,United States,8534.825011552453
EZE,Argentina,MIA,United States,7118.914847033328
FAR,United States,DFW,United States,1559.4998051515138
FAR,United States,ORD,United States,894.7733713163398
FAT,United States,DFW,United States,2109.0965198620956
FAT,United States,LAX,United States,336.7322719811421
FAT,United States,PHX,United States,793.0321593334045
FAY,United States,CLT,United States,189.27984650216274
FAY,United States,DCA,United States,459.46858442761237
FCO,Italy,CLT,United States,7725.792649297118
FCO,Italy,JFK,United States,6865.701999120661
FCO,Italy,LHR,United Kingdom,1443.887182362798
FCO,Italy,ORD,United States,7741.601554757426
FCO,Italy,PHL,United States,7016.259671543179
FDF,Martinique,MIA,United States,2362.275567112382
FDF,Martinique,SJU,Puerto Rico,683.3287167115268
FLG,United States,PHX,United States,192.07030247271314
FLL,United States,CLT,United States,1019.2738620456789
FLL,United States,DCA,United States,1450.4838839111917
FLL,United States,DFW,United States,1798.9239552855793
FLL,United States,ORD,United States,1905.3933635953615
FLL,United States,PAP,Haiti,1160.2718946729342
FLL,United States,PHL,United States,1600.6274633053654
FLL,United States,PHX,United States,3168.909130240887
FLO,United States,CLT,United States,159.69830437551278
FNT,United States,ORD,United States,358.45271081326547
FPO,Bahamas,CLT,United States,985.9396299456934
FPO,Bahamas,MIA,United States,180.49533633400307
FRA,Germany,CLT,United States,7059.467923025225
FRA,Germany,DFW,United States,8258.176123678457
FRA,Germany,KUL,Malaysia,9997.515344366193
FRA,Germany,LHR,United Kingdom,654.759596671906
FRA,Germany,PHL,United States,6339.375126807124
FSD,United States,DFW,United States,1188.419062604511
FSD,United States,ORD,United States,742.5304259634786
FSM,United States,DFW,United States,366.08357051744133
FUK,Japan,NRT,Japan,939.7739567020809
FWA,United States,DFW,United States,1381.6873644787606
FWA,United States,ORD,United States,251.6273168935239
GCK,United States,DFW,United States,651.3874176045638
GCM,Cayman Islands,CLT,United States,1770.8254569676672
GCM,Cayman Islands,MIA,United States,731.0584228899166
GCM,Cayman Islands,PHL,United States,2361.904995248112
GDL,Mexico,DFW,United States,1509.632434525456
GDL,Mexico,LAX,United States,2105.686264319206
GDL,Mexico,PHX,United States,1673.039668164394
GDL,Mexico,SJC,United States,2595.46504942275
GEG,United States,PHX,United States,1643.858540299058
GGG,United States,DFW,United States,225.17327679171444
GGT,Bahamas,MIA,United States,510.13826106332687
GIB,Gibraltar,LHR,United Kingdom,1747.0026612955678
GIG,Brazil,CLT,United States,7576.463943491446
GIG,Brazil,DFW,United States,8419.425372278043
GIG,Brazil,JFK,United States,7729.328925303194
GIG,Brazil,MIA,United States,6717.236748040727
GJT,United States,DFW,United States,1242.2524772862996
GJT,United States,PHX,United States,705.2739284552077
GLA,United Kingdom,LHR,United Kingdom,554.7134401907791
GLA,United Kingdom,PHL,United States,5310.813480809659
GND,Grenada,MIA,United States,2472.2746332556003
GNV,United States,CLT,United States,626.7333074956307
GNV,United States,MIA,United States,475.13214901572974
GOT,Sweden,LHR,United Kingdom,1068.8336864726539
GPT,United States,CLT,United States,928.1619704183255
GPT,United States,DFW,United States,803.1203125907388
GRB,United States,ORD,United States,279.30412025959566
GRI,United States,DFW,United States,904.4783393563479
GRK,United States,DFW,United States,216.68467353596506
GRR,United States,DFW,United States,1498.3461937991237
GRR,United States,ORD,United States,219.7246083305541
GRU,Brazil,CLT,United States,7464.410691157092
GRU,Brazil,DFW,United States,8243.644236989152
GRU,Brazil,JFK,United States,7663.979346071545
GRU,Brazil,LAX,United States,9918.572889688345
GRU,Brazil,MCO,United States,6869.1737944303195
GRU,Brazil,MIA,United States,6573.585032713751
GSO,United States,CLT,United States,133.8479886885742
GSO,United States,DCA,United States,399.0390135031962
GSO,United States,DFW,United States,1604.737017932665
GSO,United States,LGA,United States,741.0846186285399
GSO,United States,MIA,United States,1146.3119257306453
GSO,United States,PHL,United States,587.6252546460048
GSP,United States,CLT,United States,121.40195868796253
GSP,United States,DCA,United States,636.9195642933922
GSP,United States,DFW,United States,1384.3666774419848
GSP,United States,PHL,United States,827.9094521082898
GUA,Guatemala,DFW,United States,2140.076025079751
GUA,Guatemala,MIA,United States,1640.0063384805433
GVA,Switzerland,LHR,United Kingdom,754.1271754409731
GYE,Ecuador,JFK,United States,4799.020053183753
GYE,Ecuador,MIA,United States,3108.275626141348
GYE,Ecuador,SCY,Ecuador,1090.7914101682509
GYE,Ecuador,UIO,Ecuador,282.2165067306623
HAJ,Germany,LHR,United Kingdom,703.2419567923099
HAM,Germany,LHR,United Kingdom,745.4433932249112
HAN,Vietnam,NRT,Japan,3719.84491360772
HEL,Finland,JFK,United States,6607.315477703151
HEL,Finland,LHR,United Kingdom,1847.9556424748234
HEL,Finland,MAN,United Kingdom,1811.5058910909283
HHH,United States,CLT,United States,333.20322448327846
HHH,United States,DCA,United States,807.747801672888
HKG,Hong Kong,EWR,United States,12959.911724637464
HKG,Hong Kong,JFK,United States,12970.381055977294
HKG,Hong Kong,LAX,United States,11664.472650890517
HKG,Hong Kong,NRT,Japan,2962.1467374899676
HKG,Hong Kong,ORD,United States,12522.536247265643
HKG,Hong Kong,SFO,United States,11128.146574299606
HMO,Mexico,PHX,United States,491.0236711483519
